"","TIME","Median_63","Median_125","Arithmean_63_dB","Arithmean_125_dB"
"59","2018-02-14 10:00:00",85.1553884848448,91.679020728419,86.5177433513219,92.8910288808189
"60","2018-02-14 11:00:00",80.1756885324114,82.8379601113246,81.2926797091573,83.7321945990419
"61","2018-02-14 12:00:00",79.268860493495,79.2221498369348,79.5214934130446,80.9686987457976
"62","2018-02-14 13:00:00",78.6080840163656,80.3782308355129,79.8930731749758,81.411027715288
"63","2018-02-14 14:00:00",78.076294973804,79.170299087697,79.1306530500833,81.1110213923332
"64","2018-02-14 15:00:00",76.9292378652729,77.9140478039049,77.7796242934213,79.807900674592
"65","2018-02-14 16:00:00",76.168862363761,76.6883944675799,76.384175601029,77.2341029735515
"66","2018-02-14 17:00:00",76.4650824272807,76.6396022489832,77.1002953435947,77.3905418112023
"67","2018-02-14 18:00:00",76.690289931124,77.0097745348364,77.611144851848,78.363186042918
"68","2018-02-14 19:00:00",77.2793313289742,77.5038368093186,78.1540432007501,78.5653658981884
"69","2018-02-14 20:00:00",76.2674718948545,77.0770832075628,77.3142554040092,78.5579337194454
"70","2018-02-14 21:00:00",76.2228288976903,77.0983490855229,77.2781399541046,79.3683684303504
"71","2018-02-14 22:00:00",75.4424818273363,76.101223571219,78.0842075538166,80.5320138404796
"72","2018-02-14 23:00:00",74.6401902995957,75.0368470559549,76.2573007756094,77.9513473293843
"73","2018-02-15 00:00:00",75.1768031144783,75.5362314572803,77.0964326937338,80.1671723466244
"74","2018-02-15 01:00:00",76.0492532636813,78.6232049240251,77.9745967395841,81.1329175928913
"75","2018-02-15 02:00:00",81.4471517146689,82.3387403701273,95.687578519299,95.3714087068487
"76","2018-02-15 03:00:00",96.2903973884987,93.8552672137819,99.1585956498096,97.5252270625179
"77","2018-02-15 04:00:00",81.9749629965044,83.4993062058795,92.657706434867,90.5512962862736
"78","2018-02-15 05:00:00",76.7202226234687,77.8883413764035,77.1738529261777,78.5393085310812
"79","2018-02-15 06:00:00",76.8065543409507,79.1286859826347,77.3765533322146,80.9477068558035
"80","2018-02-15 07:00:00",77.344159791849,81.3510818172734,79.3608514075024,82.8670763964606
"81","2018-02-15 08:00:00",77.967212565296,80.0303677402883,81.2446899289962,83.8016675105359
"82","2018-02-15 09:00:00",78.9659530292619,78.7100059882817,80.1000715314522,80.2700350547263
"83","2018-02-15 10:00:00",79.9741936501289,81.089384338143,81.1798743715485,82.445570443409
"84","2018-02-15 11:00:00",82.6489019534095,82.1199146694638,85.5533178471846,84.627146398125
"85","2018-02-15 12:00:00",83.9890373927922,85.87888570371,85.0591116704421,87.1473907777607
"86","2018-02-15 13:00:00",79.6410421856021,77.9221866652784,81.3949948257013,78.5932414532065
"87","2018-02-15 14:00:00",78.2612030161509,77.7901782292155,80.3182400069724,79.6282445220398
"88","2018-02-15 15:00:00",76.2307449724121,78.5356575104155,77.1001408334775,81.8237128423089
"89","2018-02-15 16:00:00",80.8012965151356,79.2083118758479,81.9024275969645,83.4054894076876
"90","2018-02-15 17:00:00",78.8269685025944,77.442449638068,80.1997091881563,81.0485079263954
"91","2018-02-15 18:00:00",78.5513386516492,78.2132790249919,80.1849271412759,79.9661489434966
"92","2018-02-15 19:00:00",86.6122378016393,92.4408489687216,87.7599993561384,94.1661944299855
"93","2018-02-15 20:00:00",80.8995330598416,85.8207875634068,87.1052489267297,93.0957209360741
"94","2018-02-15 21:00:00",75.813785992657,77.9534349219063,77.5189098808674,79.1755243053228
"95","2018-02-15 22:00:00",75.937067878112,77.4635105822033,79.6841066537716,78.6402167552332
"96","2018-02-15 23:00:00",81.866422527048,79.6615082967525,84.8786164653568,80.9742185954392
"97","2018-02-16 00:00:00",80.5832111385761,81.5611675219075,81.9450246545991,82.3617623077839
"98","2018-02-16 01:00:00",78.9865277557684,77.7951542574174,82.8977828075799,79.9267797939572
"99","2018-02-16 02:00:00",85.3322271422975,80.5285910354313,86.8298776724673,83.2406749975874
"100","2018-02-16 03:00:00",94.5991970956343,92.9924789009162,98.6146897751432,98.2254407993532
"101","2018-02-16 04:00:00",78.111124912682,82.668257664828,79.7074239564936,84.7263143470815
"102","2018-02-16 05:00:00",79.8485049458002,79.2182603427587,80.9817294123781,81.4750179770025
"103","2018-02-16 06:00:00",76.9496105351123,79.040183840527,79.8859714689008,80.682510095673
"104","2018-02-16 07:00:00",77.4717170439601,79.196558146947,81.1624881611172,81.7587276479938
"105","2018-02-16 08:00:00",79.2691647944048,79.9731113191058,81.6401526638779,81.0397613331487
"106","2018-02-16 09:00:00",77.2319820021915,80.2455427261619,79.7196912174278,83.3032372520784
"107","2018-02-16 10:00:00",77.5647680152192,80.8305549200588,79.8601478238787,82.9669480000583
"108","2018-02-16 11:00:00",76.8188310461256,79.3809698281403,78.5158438457541,81.0564752710137
"109","2018-02-16 12:00:00",78.1267553086597,78.9900005137363,80.8986158136892,82.7310434772864
"110","2018-02-16 13:00:00",77.4363313072609,79.5519305369393,85.3859120836685,84.4582764626311
"111","2018-02-16 14:00:00",75.4612532230065,78.1473000480355,81.2842930516898,83.691493233742
"112","2018-02-16 15:00:00",73.8447933357869,77.9347049511261,78.0895131232984,82.013704169443
"113","2018-02-16 16:00:00",74.64289413779,78.3818084368825,80.1634487767807,81.7620736872885
"114","2018-02-16 17:00:00",75.0153634768465,78.3627962067355,79.3556162584295,81.328722086508
"115","2018-02-16 18:00:00",96.125642903147,93.9931048569354,100.497992269474,96.1177858709635
"116","2018-02-16 19:00:00",84.2481622731299,85.5034095778718,91.6595511622342,89.4542510081203
"117","2018-02-16 20:00:00",77.6583535686079,81.9723665242547,79.7955078495943,82.747048894982
"118","2018-02-16 21:00:00",75.5266358825001,81.3448664985977,77.8141316903678,82.7149781505039
"119","2018-02-16 22:00:00",75.0194880346953,77.3758323741153,78.8338515599954,80.167405534587
"120","2018-02-16 23:00:00",79.3375641460194,78.8288613232828,82.7863452138887,82.7791856534978
"121","2018-02-17 00:00:00",76.6338983829769,78.4750774669867,85.0043878593237,84.5956958755668
"122","2018-02-17 01:00:00",75.3926549866262,76.8070097020907,82.4670712602464,84.7077468463421
"123","2018-02-17 02:00:00",78.2419317079475,79.547099156763,84.7067723426399,84.5414475318104
"124","2018-02-17 03:00:00",80.3471224573545,80.5237779264724,85.3039364911182,85.3203287365804
"125","2018-02-17 04:00:00",90.2708196379304,80.3804482705218,93.4450069243516,84.8377550723513
"126","2018-02-17 05:00:00",99.2169841481507,87.6627707966055,102.200387972974,90.1296046143
"127","2018-02-17 06:00:00",80.5034295286331,83.7224415512825,83.8149577821474,87.6762667624585
"128","2018-02-17 07:00:00",79.7003922908978,81.0167905990511,81.4037574541047,84.5937204874422
"129","2018-02-17 08:00:00",80.1103541628081,83.7375989849255,82.9460659674799,87.219345954901
"130","2018-02-17 09:00:00",77.3855691872077,81.092102885439,81.0788054266347,86.7983681716051
"131","2018-02-17 10:00:00",81.24885723869,82.1128885958008,83.0267863682696,87.3260777763092
"132","2018-02-17 11:00:00",88.6296555715799,86.0606499503455,90.8834841862125,91.2317129008581
"133","2018-02-17 12:00:00",78.8363382043599,81.8673893350942,86.1177159658254,92.5070685425298
"134","2018-02-17 13:00:00",77.4784946847284,80.9022521091235,87.1410786733614,90.5514149336644
"135","2018-02-17 14:00:00",79.3528036918347,79.5673064878707,84.6358852335433,87.2616755104049
"136","2018-02-17 15:00:00",81.132699884579,82.7401062932871,87.3059252954354,91.8611092107348
"137","2018-02-17 16:00:00",91.0820373224166,94.0221820927986,92.5466387890344,94.9130267473683
"138","2018-02-17 17:00:00",87.1780139644636,88.7372396024768,89.3563830559287,90.6724886512118
"139","2018-02-17 18:00:00",80.2766431603173,83.8882676211924,87.586118195116,87.9340848322553
"140","2018-02-17 19:00:00",74.2072839228744,77.2172444629375,84.0284667522019,84.8421888525784
"141","2018-02-17 20:00:00",74.7420137745237,79.003709349311,84.3301927703983,84.4591586002581
"142","2018-02-17 21:00:00",75.5199603576061,78.6296804563704,82.3238772679083,84.2920922092685
"143","2018-02-17 22:00:00",91.1540790770715,87.2401563762608,95.8388539919104,90.564713268425
"144","2018-02-17 23:00:00",79.4230907459139,81.2050043881246,97.0880972771532,91.4269422536701
"145","2018-02-18 00:00:00",74.6316940125923,78.5119982661975,84.4437850540428,83.4532892320995
"146","2018-02-18 01:00:00",77.4679720580277,83.2504770780888,84.9828645939873,88.4404248430249
"147","2018-02-18 02:00:00",77.9545546003897,83.7473370112111,83.6549575187672,87.0859004505327
"148","2018-02-18 03:00:00",85.6720169249952,89.5475144659594,89.3905932622207,93.8343466959591
"149","2018-02-18 04:00:00",87.3506165060525,90.0320795176646,88.9644193711721,92.4957169705264
"150","2018-02-18 05:00:00",79.9859050068523,81.7755642083572,83.0015738547184,85.9102539732679
"151","2018-02-18 06:00:00",77.7199663017882,80.8476681595878,89.1478628781722,89.7129931701889
"152","2018-02-18 07:00:00",77.2662492309624,78.268570926333,78.0403961270978,90.428388748092
"153","2018-02-18 08:00:00",77.9470101843332,78.7545721924577,81.2834584111627,86.3119382693609
"154","2018-02-18 09:00:00",77.1106085371204,78.6816723315182,81.8957418551236,84.012519990069
"155","2018-02-18 10:00:00",77.6971524801341,82.6016962913452,80.0199370722289,84.2434304316709
"156","2018-02-18 11:00:00",77.1565383581797,82.8664111408845,82.2871394610313,84.9239817793184
"157","2018-02-18 12:00:00",75.855938245914,82.4676725191927,82.821126562105,88.8845290771891
"158","2018-02-18 13:00:00",74.7875125179526,80.137366160601,81.5589965659964,85.3712309262599
"159","2018-02-18 14:00:00",75.9333568171937,79.5730194365001,85.0789380696273,85.3444508510516
"160","2018-02-18 15:00:00",76.459200845806,79.630854291086,84.781278422561,85.6450266814883
"161","2018-02-18 16:00:00",75.4707310089988,81.594774385362,83.0812667723362,90.1909244322803
"162","2018-02-18 17:00:00",73.9637492093346,79.5938505592355,81.6630881105957,89.5507694094374
"163","2018-02-18 18:00:00",71.560117143163,77.0495971097262,76.9127674296332,85.2268055783009
"164","2018-02-18 19:00:00",71.2815983325999,76.7053101021209,73.6421954428347,86.6592145478984
"165","2018-02-18 20:00:00",72.1156429819002,78.227057929463,76.5856879428172,84.2486407571451
"166","2018-02-18 21:00:00",73.8862290289046,80.5135099751504,78.7159758276457,84.6022169950165
"167","2018-02-18 22:00:00",87.7161072908443,88.125025957347,88.726870767129,89.4038255401893
"168","2018-02-18 23:00:00",81.2464527044976,83.577957092267,84.2605151622078,89.2338082140838
"169","2018-02-19 00:00:00",83.0536975483556,85.5943122221329,89.6798907339504,89.3664070999524
"170","2018-02-19 01:00:00",89.8465299998661,90.2188046773084,90.6753911346125,91.4541934946997
"171","2018-02-19 02:00:00",78.1801789932449,85.6526164226827,82.2414092654651,88.5867221699992
"172","2018-02-19 03:00:00",83.1833177074182,88.8085501618833,84.9869134877902,90.6504305676427
"173","2018-02-19 04:00:00",74.9271682831987,78.735293027672,78.6055393234445,85.0337254097656
"174","2018-02-19 05:00:00",74.2367779257078,78.3352142215269,77.6377199891447,85.1089574229047
"175","2018-02-19 06:00:00",78.2127204445203,84.6974340579976,79.6344508395676,85.8142015957768
"176","2018-02-19 07:00:00",80.2834128921589,86.9893383745251,83.2047603756922,91.033345341256
"177","2018-02-19 08:00:00",78.9001816828035,79.5747161992369,80.7382364715863,82.860207094196
"178","2018-02-19 09:00:00",78.2834150285827,81.0916863176962,80.7389886990659,83.1783897993805
"179","2018-02-19 10:00:00",77.893338911939,83.4970183139922,83.1535587999031,87.3264579002895
"180","2018-02-19 11:00:00",76.1959203527211,81.862819025399,82.110719174319,86.0121153675708
"181","2018-02-19 12:00:00",78.4203856676043,83.5374381172221,82.3438123963625,86.8578782639872
"182","2018-02-19 13:00:00",78.7125729106286,80.4811253337373,82.0816228005083,85.3423075424161
"183","2018-02-19 14:00:00",81.2647565644601,84.6339945590891,86.6301806435867,87.1074135281522
"184","2018-02-19 15:00:00",91.442459568887,96.9516269383571,96.0625021741775,101.220531100962
"185","2018-02-19 16:00:00",78.948635941035,87.7317056105317,84.6074203156906,92.9137436748132
"186","2018-02-19 17:00:00",76.3074442780719,81.1734834851945,82.8569708643111,84.3611555734441
"187","2018-02-19 18:00:00",86.7938146082131,84.9088296336112,88.793675226243,87.2180033384587
"188","2018-02-19 19:00:00",91.6029368883609,91.9628375588771,94.750795540559,94.9192470818337
"189","2018-02-19 20:00:00",86.2063052957334,86.5388687469649,90.4467903687944,88.96444454534
"190","2018-02-19 21:00:00",82.519926348654,83.8242141970204,87.4921457105606,87.3072349093078
"191","2018-02-19 22:00:00",78.2857377112041,82.9880276702897,85.8753416691755,87.2676468400023
"192","2018-02-19 23:00:00",75.4883052930699,80.1874470018516,85.1477902505835,85.6866494759786
"193","2018-02-20 00:00:00",75.2120809232676,78.6801343194604,84.3387878467809,83.320497584605
"194","2018-02-20 01:00:00",74.7552153684946,80.9043227188644,83.7313328721923,87.3714434379636
"195","2018-02-20 02:00:00",84.8687482424799,82.5569001198394,89.5856631287613,87.5179015568637
"196","2018-02-20 03:00:00",82.0536651992108,81.3698929033418,86.2708979290378,84.8461243384782
"197","2018-02-20 04:00:00",75.6631047184585,79.0657079965446,80.356962332374,83.5387062308398
"198","2018-02-20 05:00:00",76.3008213228613,79.8351129915164,80.9570173090455,83.3782538897926
"199","2018-02-20 06:00:00",76.9415000491199,84.1339325942587,78.5233301178069,85.5200299719909
"200","2018-02-20 07:00:00",87.1184623233164,89.0545219196755,89.3810775099406,90.5566717541731
"201","2018-02-20 08:00:00",88.800958232429,92.5588753803759,93.3539084442362,97.5039350023758
"202","2018-02-20 09:00:00",81.8139784539295,85.5528888682231,84.0706086706323,87.2519544683985
"203","2018-02-20 10:00:00",82.076847199178,83.4581586754896,84.2866706267758,86.6569683762687
"204","2018-02-20 11:00:00",80.2275093710427,83.4354698920085,82.9299585357618,86.6640732902861
"205","2018-02-20 12:00:00",80.2844795727197,84.0313277524114,87.9304765369645,86.3616245303331
"206","2018-02-20 13:00:00",79.8569746255779,85.3955229629564,86.892963591662,89.5800841512094
"207","2018-02-20 14:00:00",80.4216442549254,84.5308144722792,87.970512304091,90.5176413296754
"208","2018-02-20 15:00:00",77.8165530741122,84.2573200831056,86.5020782870813,89.5812512258156
"209","2018-02-20 16:00:00",79.4564559789299,82.615602558645,88.2552115009215,87.1536676744321
"210","2018-02-20 17:00:00",78.4871692493294,84.1936123617833,89.4333255425844,89.9763728676156
"211","2018-02-20 18:00:00",79.3249297783526,82.7645754568243,95.6712319675661,91.9955143101445
"212","2018-02-20 19:00:00",79.1112056871337,83.8947693926485,98.0186554212094,97.6194429111943
"213","2018-02-20 20:00:00",77.3440334437088,81.9252252213415,87.5176246823735,86.6231581988948
"214","2018-02-20 21:00:00",83.6505746251634,82.4914768394785,86.522380482333,85.2930615398249
"215","2018-02-20 22:00:00",79.713026686978,80.5741116246648,84.4730042874393,83.4402521769253
"216","2018-02-20 23:00:00",79.9313633093633,80.9990237455046,86.9158294429361,84.4980785893993
"217","2018-02-21 00:00:00",80.4402007723735,80.5907408417357,87.9044234751739,84.2676665753206
"218","2018-02-21 01:00:00",79.3406693236685,80.9529291226588,87.8918355326934,84.6321617275503
"219","2018-02-21 02:00:00",80.5603786200028,81.222327322918,88.2438800668101,84.2953049785624
"220","2018-02-21 03:00:00",82.4497493190395,83.7715049024823,89.6856527963149,86.644471604228
"221","2018-02-21 04:00:00",83.3950752394274,87.363578608834,90.3292408100299,93.5015099663681
"222","2018-02-21 05:00:00",81.0440563888961,82.4425671580181,86.4974458277463,87.1223915543417
"223","2018-02-21 06:00:00",80.8630333914268,83.2650136394277,85.980758854425,87.6775827443239
"224","2018-02-21 07:00:00",83.2411536857161,86.4978207952229,86.5910903137828,89.0109838114428
"225","2018-02-21 08:00:00",82.8221313824939,85.2999536428855,87.3532386592773,88.5607757244892
"226","2018-02-21 09:00:00",83.0858065303736,86.3925307273725,87.8857694037765,89.2310103797934
"227","2018-02-21 10:00:00",81.9537953300532,85.6951551446297,86.0785535743995,89.1592124054168
"228","2018-02-21 11:00:00",80.3735039838207,85.1560383565048,85.4388235895028,88.7393802452125
"229","2018-02-21 12:00:00",85.025823438854,88.1553699098818,88.9728421183397,89.7996194283122
"230","2018-02-21 13:00:00",81.5885398605909,86.8991981993858,86.7426620233034,90.1685932231138
"231","2018-02-21 14:00:00",81.6586619241853,85.0885364613816,86.3700670856501,88.5683179861152
"232","2018-02-21 15:00:00",82.7106636851234,86.6411101777006,88.2969435243677,89.5906107057146
"233","2018-02-21 16:00:00",95.1700119698013,101.856423749283,98.8441389545488,106.751721492129
"234","2018-02-21 17:00:00",89.5093408844434,96.1455196214992,92.0586902512311,99.7279984136048
"235","2018-02-21 18:00:00",78.6996955662075,86.0318662688078,86.4605784744803,88.4421040433265
"236","2018-02-21 19:00:00",85.6692736824055,92.6214626990244,90.8720914028592,98.6520177876153
"237","2018-02-21 20:00:00",78.982763002326,86.2617597692502,86.3283252893599,87.9162992605395
"238","2018-02-21 21:00:00",79.208201150035,85.389359167038,87.5868585526611,88.7187434597398
"239","2018-02-21 22:00:00",78.5312573572887,83.828471246736,85.6450912846079,88.9382087040533
"240","2018-02-21 23:00:00",95.2241277270151,96.84207331018,99.6309009871198,99.2380843938554
"241","2018-02-22 00:00:00",87.9490573130234,91.5994077109223,91.2991629322724,92.9100237871033
"242","2018-02-22 01:00:00",81.025393752457,89.8542728002361,89.4068648761175,93.7333734743912
"243","2018-02-22 02:00:00",79.1316426419644,86.8206663589686,88.3549250425963,88.7540421463906
"244","2018-02-22 03:00:00",80.2078729151372,90.163883148825,87.179537654258,91.3369793682435
"245","2018-02-22 04:00:00",80.9533175176271,86.0859795832968,100.679834415621,95.753673684029
"246","2018-02-22 05:00:00",78.9320223845083,83.2063760464162,82.5941377815085,86.0663558855945
"247","2018-02-22 06:00:00",84.6310459327177,88.0218571305928,87.9626519581096,89.988087611892
"248","2018-02-22 07:00:00",83.8134440964399,87.1491483628732,85.3993786722397,89.1031860915831
"249","2018-02-22 08:00:00",81.8869968351491,82.4763697812147,86.527019218274,87.9939553541207
"250","2018-02-22 09:00:00",80.4981787960856,83.7434526101449,87.8245292073455,87.6554821575309
"251","2018-02-22 10:00:00",81.6870439892828,85.6738911775854,86.1342347303717,88.047328290087
"252","2018-02-22 11:00:00",89.2590443785776,88.4033216961658,90.6041197241531,89.918393423283
"253","2018-02-22 12:00:00",83.9138217362313,87.584589728654,88.1993889484465,89.4334652347239
"254","2018-02-22 13:00:00",88.3783007703555,91.8908065191496,92.2112666909912,93.2684148086957
"255","2018-02-22 14:00:00",80.8891021391254,86.0067635321621,87.6259758653799,88.7066780527796
"256","2018-02-22 15:00:00",82.0955485035292,85.662399421169,86.0108149458918,88.0739172087719
"257","2018-02-22 16:00:00",77.9272311888453,80.2040402315633,86.0496059630183,85.23104355646
"258","2018-02-22 17:00:00",81.4939186900033,84.0489897175933,88.8238190742555,86.8606486671883
"259","2018-02-22 18:00:00",91.5444790132819,91.9395573327131,95.3280231458469,96.3096520414235
"260","2018-02-22 19:00:00",83.447692678895,85.5361841708151,87.5711161238183,89.5176202240247
"261","2018-02-22 20:00:00",83.154688420402,84.9879871617888,86.9375480209581,88.2936458065181
"262","2018-02-22 21:00:00",83.0777598636818,84.1597628568825,87.7006764484851,87.9693783227028
"263","2018-02-22 22:00:00",85.5267533921798,88.0503416336447,88.1314942910253,89.5747495220132
"264","2018-02-22 23:00:00",91.3231393089904,94.060192839924,92.9673089365599,95.759310849269
"265","2018-02-23 00:00:00",79.7173924393524,83.8348520306581,88.739920317536,88.9309870854265
"266","2018-02-23 01:00:00",89.3273852319771,95.9227059376013,90.8480563450466,99.0919133084552
"267","2018-02-23 02:00:00",89.4125660537719,93.7810091267142,92.9413725415441,97.0580502823869
"268","2018-02-23 03:00:00",77.1251426819335,83.9257114248695,84.9387337774324,86.7626436846439
"269","2018-02-23 04:00:00",76.5756442556923,82.8632105649355,82.9832921150469,85.6807236664525
"270","2018-02-23 05:00:00",76.45368019374,81.7052645282735,83.0079029691594,84.8172819579422
"271","2018-02-23 06:00:00",78.0060128805478,81.1431530446299,83.4419781902383,85.0260469281223
"272","2018-02-23 07:00:00",78.6675205791724,82.5192175414331,85.9075538108331,86.0672674453786
"273","2018-02-23 08:00:00",80.532344938873,81.156364436185,83.9614881239378,86.1413180213303
"274","2018-02-23 09:00:00",79.13549622399,80.3202390196244,82.094061167324,82.9181891760813
"275","2018-02-23 10:00:00",79.5335321053006,83.2361746953544,82.9230034836911,85.5632051476916
"276","2018-02-23 11:00:00",78.1527105193709,81.4101036359581,82.2985686592061,85.569322463223
"277","2018-02-23 12:00:00",76.5763293628625,80.6571142026765,79.307739955771,83.5332822327897
"278","2018-02-23 13:00:00",76.5701461870588,82.2016438743483,80.5297199753277,83.9945500062645
"279","2018-02-23 14:00:00",76.3812460036281,81.1147770040221,81.1289325893355,83.7201209314282
"280","2018-02-23 15:00:00",76.2770462443078,81.2804347470423,81.2132467331276,84.2099246331814
"281","2018-02-23 16:00:00",76.9543072932284,81.884946589297,80.4240480612293,85.4060121347901
"282","2018-02-23 17:00:00",76.9822900631361,84.1082193834885,82.6105042555775,88.6610249755097
"283","2018-02-23 18:00:00",80.6346592063163,83.7465152554075,87.7829492368839,88.879253108318
"284","2018-02-23 19:00:00",83.0130089744607,86.1800396980927,90.371733124231,89.971246696725
"285","2018-02-23 20:00:00",89.9650358122054,89.0492429652226,94.6402629896661,91.3652398747652
"286","2018-02-23 21:00:00",87.4102919150965,89.6872413467796,93.1354517724011,94.5109538476056
"287","2018-02-23 22:00:00",80.8411985603585,83.9997834231826,88.5134558127052,88.4495438578089
"288","2018-02-23 23:00:00",80.1948813096535,80.8691914925438,87.0645442482638,84.9288353302769
"289","2018-02-24 00:00:00",95.0444662628128,95.1508474317143,96.6060480911831,96.607885297002
"290","2018-02-24 01:00:00",94.2401496483408,97.1241584318629,95.9252668016126,104.389514628166
"291","2018-02-24 02:00:00",81.2110688684505,87.4913890626937,90.0567728816053,90.8771297827655
"292","2018-02-24 03:00:00",79.0333579149922,82.2520658652638,89.4027305121905,86.7745677246487
"293","2018-02-24 04:00:00",78.2571784457905,84.1050171176549,87.4825104256367,89.1605514756186
